Taxon,Domain,Major_Clade,Minor_Clade,Shallow_Clade
Helobdella_robusta,Eukaryota,Opisthokonta,Metazoa,Protostomia
Hoilungia_hongkongensis,Eukaryota,Opisthokonta,Metazoa,Uniplacotomia
Homarus_americanus,Eukaryota,Opisthokonta,Metazoa,Protostomia
Homo_sapiens,Eukaryota,Opisthokonta,Metazoa,Deuterostomia
Hormiphora_californensis,Eukaryota,Opisthokonta,Metazoa,Tentaculata
Hydra_vulgaris,Eukaryota,Opisthokonta,Metazoa,Hydrozoa
Hydractinia_symbiolongicarpus,Eukaryota,Opisthokonta,Metazoa,Hydrozoa
Ianthella_basta,Eukaryota,Opisthokonta,Metazoa,Verongimorpha
Intoshia_linei,Eukaryota,Opisthokonta,Metazoa,Protostomia
Ixodes_scapularis,Eukaryota,Opisthokonta,Metazoa,Protostomia
Latimeria_chalumnae,Eukaryota,Opisthokonta,Metazoa,Deuterostomia
Lepeophtheirus_salmonis,Eukaryota,Opisthokonta,Metazoa,Protostomia
Limulus_polyphemus,Eukaryota,Opisthokonta,Metazoa,Protostomia
Lineus_longissimus,Eukaryota,Opisthokonta,Metazoa,Protostomia
Lingula_anatina,Eukaryota,Opisthokonta,Metazoa,Protostomia
Liolophura_sinensis,Eukaryota,Opisthokonta,Metazoa,Protostomia
Lottia_gigantea,Eukaryota,Opisthokonta,Metazoa,Protostomia
Lytechinus_pictus,Eukaryota,Opisthokonta,Metazoa,Deuterostomia
Mesodasys_laticaudatus,Eukaryota,Opisthokonta,Metazoa,Protostomia
Mnemiopsis_leidyi,Eukaryota,Opisthokonta,Metazoa,Tentaculata
Mobula_birostris,Eukaryota,Opisthokonta,Metazoa,Deuterostomia
Montipora_capricornis,Eukaryota,Opisthokonta,Metazoa,Anthozoa
Mus_musculus,Eukaryota,Opisthokonta,Metazoa,Deuterostomia
Myxine_glutinosa,Eukaryota,Opisthokonta,Metazoa,Deuterostomia
Myxobolus_squamalis,Eukaryota,Opisthokonta,Metazoa,Myxozoa
Nematostella_vectensis,Eukaryota,Opisthokonta,Metazoa,Anthozoa
Neoechinorhynchus_agilis,Eukaryota,Opisthokonta,Metazoa,Protostomia
Notodromas_monacha,Eukaryota,Opisthokonta,Metazoa,Protostomia
Octopus_bimaculoides,Eukaryota,Opisthokonta,Metazoa,Protostomia
Ocyropsis_maculata,Eukaryota,Opisthokonta,Metazoa,Tentaculata
Oikopleura_dioica,Eukaryota,Opisthokonta,Metazoa,Deuterostomia
Oopsacas_minuta,Eukaryota,Opisthokonta,Metazoa,Hexasterophora
Ornithorhynchus_anatinus,Eukaryota,Opisthokonta,Metazoa,Deuterostomia
Oscarella_lobularis,Eukaryota,Opisthokonta,Metazoa,Homosclerophorida
Panonychus_citri,Eukaryota,Opisthokonta,Metazoa,Protostomia
